_step,_runtime,_timestamp,actor/entropy,actor/grad_norm,actor/kl_coef,actor/kl_loss,actor/lr,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,perf/cpu_memory_used_gb,perf/max_memory_allocated_gb,perf/max_memory_reserved_gb,perf/mfu/actor,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/adv,timing_s/gen,timing_s/generate_sequences,timing_s/generation_timing/max,timing_s/generation_timing/min,timing_s/generation_timing/topk_ratio,timing_s/old_log_prob,timing_s/ref,timing_s/reward,timing_s/save_checkpoint,timing_s/start_profile,timing_s/step,timing_s/stop_profile,timing_s/testing,timing_s/update_actor,training/epoch,training/global_step,val-core/amazon_test/reward/mean@1
54,41997.095721681,1784296908.4366624,0.32630258798599243,0.37502047419548035,0.001,2.7421719671704575e-05,1.1597374179431071e-07,0,0,0.000357109916988019,0,2.4748666286468506,-0.019127920269966125,-2.4748597145080566,2.4748666286468506,-0.019127920269966125,-2.4748597145080566,1,-0.039930250495672226,-0.5,1,-0.039930250495672226,-0.5,1141446,1141446,1141446,1141446.0,1141446,0,175.96856689453125,53.64770269393921,57.73828125,0.3315649175614448,1641.8987430212908,695.1987781533971,1141446,0,772,643.875,594,0,0.6674107313156128,2048,1903.9954833984375,630,0.6674107313156128,2048,1903.9954833984375,630,8.14653054562678e-06,0.49997867299268156,0.011095208846532234,0.04284534729690284,0.009298824705183506,426.47680827602744,406.88922119140625,406.88922119140625,406.88922119140625,0,13.286117035895586,12.664581757038832,193.84583621378988,,3.276672214269638e-05,695.1987781533971,2.9982998967170715e-05,,48.90565029066056,0,54,
55,42697.987819936,1784297623.3972018,0.32540714740753174,0.3233098089694977,0.001,2.7614560056054888e-05,1.1816192560175055e-07,0,0,0.0002758185167164941,0,2.4748666286468506,-0.0157505851238966,-2.4748597145080566,2.4748666286468506,-0.0157505851238966,-2.4748597145080566,1,-0.01728404127061367,-0.5,1,-0.01728404127061367,-0.5,1157947,1157947,1157947,1157947.0,1157947,0,175.8026123046875,53.64770269393921,57.73828125,0.33034572378395355,1619.6239743672913,714.9480486372486,1157947,0,713,639.5,597,0,0.6941964030265808,2048,1945.203125,852,0.6941964030265808,2048,1945.203125,852,5.54694009734374e-06,0.5108891002076407,0.0110693326878517,0.04305003296145454,0.0064230626448988914,445.2148172650486,425.51123046875,425.51123046875,425.51123046875,0,13.427616694010794,12.817700577899814,193.62128387019038,,3.030337393283844e-05,714.9480486372486,3.0623748898506165e-05,,49.849656517617404,0,55,
56,43378.694685966,1784298324.2892609,0.32760217785835266,0.44230517745018005,0.001,2.777143924263049e-05,1.2035010940919035e-07,0,0,0.00034027668521141135,0,2.4748666286468506,-0.018684253096580505,-2.4748597145080566,2.4748666286468506,-0.018684253096580505,-2.4748597145080566,1,-0.02197042480111122,-0.5,1,-0.02197042480111122,-0.5,1149486,1149486,1149486,1149486.0,1149486,0,174.8988037109375,53.64770269393921,57.73828125,0.32904435059173087,1640.0665291823634,700.8776653548703,1149486,0,675,638.9821166992188,600,0,0.6919642686843872,2048,1926.8348388671875,810,0.6919642686843872,2048,1926.8348388671875,810,7.949769905262478e-06,0.5135354176808505,0.011071592500846503,0.04319269145866896,0.009138149209320545,443.29507032129914,423.50933837890625,423.50933837890625,423.50933837890625,0,13.346762077882886,12.726640577428043,181.8403281290084,,4.499219357967377e-05,700.8776653548703,3.068801015615463e-05,,49.64939413405955,0,56,
57,44068.739401479,1784299004.9961548,0.32847243547439575,0.3044287860393524,0.001,2.7294846163107538e-05,1.225382932166302e-07,0,0,0.00010958292232873867,0,2.4748666286468506,-0.007459874264895916,-2.4748597145080566,2.4748666286468506,-0.007459874264895916,-2.4748597145080566,1,-0.020080357789993286,-0.5,1,-0.020080357789993286,-0.5,1140324,1140324,1140324,1140324.0,1140324,0,174.73040771484375,53.64770269393921,57.73828125,0.33194872034044903,1675.240799475983,680.692590794526,1140324,0,700,633.125,597,0,0.6517857313156128,2048,1912.2410888671875,454,0.6517857313156128,2048,1912.2410888671875,454,5.588915508701443e-06,0.49126282700801877,0.011075260412256371,0.04278217952190837,0.006373174488544464,420.85700369253755,401.3792724609375,401.3792724609375,401.3792724609375,0,13.222651397809386,12.629385254345834,185.18093939404935,,3.8047321140766144e-05,680.692590794526,3.059022128582001e-05,,48.78554608114064,0,57,
58,44755.752428741,1784299695.0408654,0.32805854082107544,0.3488970994949341,0.001,2.7941743684671247e-05,1.2472647702407001e-07,0,0,4.40636908098561e-05,0,2.4748666286468506,-0.002682278398424387,-2.4748597145080566,2.4748666286468506,-0.002682278398424387,-2.4748597145080566,1,-0.017848214134573936,-0.5,1,-0.017848214134573936,-0.5,1143302,1143302,1143302,1143302.0,1143302,0,174.96270751953125,53.64770269393921,57.73828125,0.3298758130057323,1656.8904505371984,690.0287219528109,1143302,0,692,635.4285888671875,596,0,0.6651785969734192,2048,1916.5848388671875,493,0.6651785969734192,2048,1916.5848388671875,493,5.733000109571577e-06,0.4911387684351826,0.011098472360780015,0.043063325271461644,0.006554550491273403,421.70648074150085,402.24981689453125,402.24981689453125,402.24981689453125,0,13.245411506853998,12.688905647024512,193.1365789314732,,4.367902874946594e-05,690.0287219528109,3.119930624961853e-05,,49.23438590951264,0,58,
59,45454.560202255,1784300382.0538754,0.32628199458122253,0.3079357445240021,0.001,2.8144780766784345e-05,1.2691466083150983e-07,0,0,0.00035614110112134066,0,2.4748666286468506,-0.01897205039858818,-2.4748597145080566,2.4748666286468506,-0.01897205039858818,-2.4748597145080566,1,-0.007584264036267996,-0.5,1,-0.007584264036267996,-0.5,1137697,1137697,1137697,1137697.0,1137697,0,175.1439208984375,53.64770269393921,57.73828125,0.329478454237459,1656.0349691224676,687.0005894880742,1137697,0,743,639.8392944335938,597,0,0.640625,2048,1899.6629638671875,505,0.640625,2048,1899.6629638671875,505,5.6799571059905106e-06,0.4880106475910098,0.011091279780730847,0.04309988475408577,0.006462070159614086,415.32097362168133,395.7215270996094,395.7215270996094,395.7215270996094,0,13.20055398158729,12.618515732698143,196.80906522087753,,2.7231872081756592e-05,687.0005894880742,3.132876008749008e-05,,49.03460958506912,0,59,
60,46145.102082121,1784301080.8617408,0.3289426565170288,0.34451618790626526,0.001,2.7644237796229554e-05,1.2910284463894965e-07,0,0,0.00021137747865637087,0,2.4747962951660156,-0.010916465893387794,-2.4748597145080566,2.4747962951660156,-0.010916465893387794,-2.4748597145080566,0.5,-0.03703515604138374,-0.5,0.5,-0.03703515604138374,-0.5,1143607,1143607,1143607,1143607.0,1143607,0,174.89581298828125,53.64770269393921,57.73828125,0.33174328452710267,1636.5562825674708,698.7886772863567,1143607,0,722,642.2321166992188,606,0,0.6741071343421936,2048,1910.4620361328125,592,0.6741071343421936,2048,1910.4620361328125,592,5.606029185281752e-06,0.496881376149658,0.01107214143681062,0.042827315429528424,0.006411094218492508,425.2743103886023,405.73712158203125,405.73712158203125,405.73712158203125,0,13.275516943074763,12.662178452126682,198.58228052128106,,4.182383418083191e-05,698.7886772863567,3.1264498829841614e-05,,48.97761771641672,0,60,
61,46833.153563415,1784301771.4035792,0.32827457785606384,0.3461919128894806,0.001,2.7916802110314382e-05,1.312910284463895e-07,0,0,0.0003308459310982452,0,2.4748666286468506,-0.01820126548409462,-2.4748597145080566,2.4748666286468506,-0.01820126548409462,-2.4748597145080566,1,-0.012041852809488773,-0.5,1,-0.012041852809488773,-0.5,1144652,1144652,1144652,1144652.0,1144652,0,175.011962890625,53.64770269393921,57.73828125,0.3318417252861573,1657.6440427385191,690.5294324280694,1144652,0,718,637.2142944335938,597,0,0.6607142686843872,2048,1917.8125,480,0.6607142686843872,2048,1917.8125,480,7.818625063979961e-06,0.49949787965151865,0.011075551246926508,0.04281361959821907,0.00894960481673479,429.1585882389918,409.4832458496094,409.4832458496094,409.4832458496094,0,13.279555031098425,12.677651885896921,186.3874962106347,,2.6623718440532684e-05,690.5294324280694,3.100838512182236e-05,,49.00669530034065,0,61,
62,47529.662199432,1784302459.45494,0.3300410807132721,0.42854511737823486,0.001,2.822557790026696e-05,1.3347921225382933e-07,0,0,0.0002852178949979134,0,2.4748666286468506,-0.014664086513221264,-2.4748597145080566,2.4748666286468506,-0.014664086513221264,-2.4748597145080566,1,-0.025705358013510704,-0.5,1,-0.025705358013510704,-0.5,1136198,1136198,1136198,1136198.0,1136198,0,175.08489990234375,53.64770269393921,57.73828125,0.3297182107042599,1651.3570704980107,688.0389591678977,1136198,0,696,632.2678833007812,596,0,0.6607142686843872,2048,1903.888427734375,743,0.6607142686843872,2048,1903.888427734375,743,5.6256867837245226e-06,0.496125814731103,0.01107258643185008,0.04305142997178133,0.006391894072294235,423.16654466837645,403.59820556640625,403.59820556640625,403.59820556640625,0,13.183569844812155,12.580650558695197,190.17635121010244,,2.53431499004364e-05,688.0389591678977,2.931244671344757e-05,,48.914948631078005,0,62,
63,48188.550153676,1784303155.9634776,0.32186442613601685,0.3742692172527313,0.001,2.8303958190787982e-05,1.3566739606126915e-07,0,0,0.0004500041320671717,0,2.4748666286468506,-0.024243995547294617,-2.4748597145080566,2.4748666286468506,-0.024243995547294617,-2.4748597145080566,1,-0.02415066957473755,-0.5,1,-0.02415066957473755,-0.5,1134031,1134031,1134031,1134031.0,1134031,0,175.23907470703125,53.64770269393921,57.73828125,0.3296147747539056,1628.1947189796992,696.4959330605343,1134031,0,719,641.5,598,0,0.6294642686843872,2048,1889.8192138671875,485,0.6294642686843872,2048,1889.8192138671875,485,5.651476355234706e-06,0.4996714178767075,0.011104079225103277,0.04306957784585211,0.0064089493826031685,423.0413095597178,403.419189453125,403.419189453125,403.419189453125,0,13.159572341479361,12.592370067723095,198.84334521647543,,2.8320588171482086e-05,696.4959330605343,3.0559487640857697e-05,,48.84223643410951,0,63,
64,48897.817413456,1784303814.8514576,0.3291194438934326,0.3212738633155823,0.001,2.6889525728694597e-05,1.3785557986870897e-07,0,0,0.00019509954454035176,0,2.4748036861419678,-0.010872825048863888,-2.4748597145080566,2.4748036861419678,-0.010872825048863888,-2.4748597145080566,1,-0.010140625759959221,-0.5,1,-0.010140625759959221,-0.5,1130649,1130649,1130649,1130649.0,1130649,0,175.2962646484375,53.64770269393921,57.73828125,0.32906710675164214,1716.0328189635325,658.8737624976784,1130649,0,685,632.6785888671875,591,0,0.6428571343421936,2048,1891.091552734375,484,0.6428571343421936,2048,1891.091552734375,484,5.757448414668337e-06,0.48282389663723674,0.011102968168272647,0.04312673356611675,0.00650965329259634,409.0527506461367,389.53887939453125,389.53887939453125,389.53887939453125,0,13.125034616328776,12.5535598564893,175.36427578888834,,3.7151388823986053e-05,658.8737624976784,2.860836684703827e-05,,48.76119817979634,0,64,
65,49582.927692781,1784304524.1188726,0.32731154561042786,0.3643912374973297,0.001,2.7988443601928764e-05,1.4004376367614878e-07,0,0,0.0006509550516873749,0,2.4748666286468506,-0.03725477308034897,-2.4748597145080566,2.4748666286468506,-0.03725477308034897,-2.4748597145080566,1,-0.02134598232805729,-0.5,1,-0.02134598232805729,-0.5,1134815,1134815,1134815,1134815.0,1134815,0,175.2720947265625,53.64770269393921,57.73828125,0.3297470461062183,1600.0143544699677,709.2530119055882,1134815,0,710,635.6428833007812,598,0,0.65625,2048,1897.4263916015625,513,0.65625,2048,1897.4263916015625,513,5.8194400739342686e-06,0.5007551174824274,0.011076175089319979,0.0430533617514244,0.006603987887501717,425.665385350585,406.16827392578125,406.16827392578125,406.16827392578125,0,13.15937910694629,12.569409633986652,208.98394949827343,,3.34717333316803e-05,709.2530119055882,2.9920600354671478e-05,,48.85760071594268,0,65,
66,50283.317742735,1784305209.2291772,0.33163344860076904,0.3622715473175049,0.001,2.7366265812259145e-05,1.422319474835886e-07,0,0,0.0004708638329507916,0,2.4748666286468506,-0.024766117334365845,-2.4748597145080566,2.4748666286468506,-0.024766117334365845,-2.4748597145080566,1,-0.0053392862901091576,-0.5,1,-0.0053392862901091576,-0.5,1133295,1133295,1133295,1133295.0,1133295,0,175.7890625,53.64770269393921,57.73828125,0.3297795455429985,1654.2172364242267,685.0944211231545,1133295,0,744,634.8392944335938,595,0,0.6629464030265808,2048,1894.8370361328125,415,0.6629464030265808,2048,1894.8370361328125,415,5.549120170852496e-06,0.4988522104106121,0.01107962166099281,0.04305589249849065,0.0062887901440262794,423.4691563388333,404.0418701171875,404.0418701171875,404.0418701171875,0,13.160522192716599,12.556479830294847,187.09638273529708,,3.8144178688526154e-05,685.0944211231545,2.873595803976059e-05,,48.79502768907696,0,66,
67,50958.953753056,1784305909.6191664,0.3288094103336334,0.3540925681591034,0.001,2.834038616351698e-05,1.4442013129102844e-07,0,0,0.0004187931611953417,0,2.4748666286468506,-0.0221402607858181,-2.4748597145080566,2.4748666286468506,-0.0221402607858181,-2.4748597145080566,1,-0.014055803418159485,-0.5,1,-0.014055803418159485,-0.5,1120552,1120552,1120552,1120552.0,1120552,0,175.41552734375,53.64770269393921,57.73828125,0.32869277835656036,1599.9253875428824,700.377660561353,1120552,0,686,634.4107055664062,599,0,0.6138392686843872,2048,1866.8214111328125,453,0.6138392686843872,2048,1866.8214111328125,453,5.7355928855303046e-06,0.48281828513972186,0.01109198188349142,0.04314721533673392,0.006427030079066753,403.7983133206144,384.24517822265625,384.24517822265625,384.24517822265625,0,13.029410920105875,12.429142483510077,222.75438584946096,,2.748798578977585e-05,700.377660561353,3.148801624774933e-05,,48.348698440007865,0,67,
68,51656.973800358,1784306585.2552521,0.33078840374946594,0.3614438474178314,0.001,2.7539106185384072e-05,1.4660831509846828e-07,0,0,0.0003319921147058081,0,2.4748458862304688,-0.01723981462419033,-2.4748597145080566,2.4748458862304688,-0.01723981462419033,-2.4748597145080566,1,-0.020626114681363106,-0.5,1,-0.020626114681363106,-0.5,1143647,1143647,1143647,1143647.0,1143647,0,175.494873046875,53.64770269393921,57.73828125,0.3299202640876576,1692.7442206907353,675.6171346036717,1143647,0,724,637.9642944335938,597,0,0.6629464030265808,2048,1914.8192138671875,607,0.6629464030265808,2048,1914.8192138671875,607,5.674580881656771e-06,0.4916038249966931,0.01107524856732239,0.04306658979897329,0.006489717401564121,421.7169336313382,402.1649169921875,402.1649169921875,402.1649169921875,0,13.252382170408964,12.66617479827255,178.71093727089465,,4.598405212163925e-05,675.6171346036717,3.0304305255413055e-05,,49.25297622382641,0,68,
69,52358.104857093,1784307283.2752402,0.32588979601860046,0.3372422158718109,0.001,2.8039462468230487e-05,1.487964989059081e-07,0,0,0.0003232904987549884,0,2.4748666286468506,-0.018308687955141068,-2.4748597145080566,2.4748666286468506,-0.018308687955141068,-2.4748597145080566,1,-0.01717354916036129,-0.5,1,-0.01717354916036129,-0.5,1146018,1146018,1146018,1146018.0,1146018,0,175.30438232421875,53.64770269393921,57.73828125,0.33027902288491656,1641.841722086624,698.0075999917462,1146018,0,713,640.0178833007812,600,0,0.6383928656578064,2048,1918.0579833984375,969,0.6383928656578064,2048,1918.0579833984375,969,5.615260315407751e-06,0.49226613689105736,0.0110843111668328,0.04301418229934459,0.00643518939614296,422.9993687691167,403.3607177734375,403.3607177734375,403.3607177734375,0,13.290949133224785,12.702820114791393,199.7024293784052,,2.9567629098892212e-05,698.0075999917462,2.921558916568756e-05,,49.295027170330286,0,69,
70,53049.537047265,1784307984.4063413,0.3314669728279114,0.3710486590862274,0.001,2.788046048389871e-05,1.5098468271334792e-07,0,0,0.00030015772181843424,0,2.4748666286468506,-0.01573758013546467,-2.4748597145080566,2.4748666286468506,-0.01573758013546467,-2.4748597145080566,1,-0.019179686903953552,-0.5,1,-0.019179686903953552,-0.5,1141868,1141868,1141868,1141868.0,1141868,0,175.63421630859375,53.64770269393921,57.73828125,0.3295479473265822,1628.6374347364556,701.1186011359096,1141868,0,692,637.3928833007812,599,0,0.640625,2048,1911.419677734375,367,0.640625,2048,1911.419677734375,367,5.631548730517517e-06,0.5085970557993295,0.011061704006998001,0.043101234310909134,0.006430485285818577,435.5197964338586,415.8547668457031,415.8547668457031,415.8547668457031,0,13.225623240694404,12.631005831062794,190.50870835408568,,2.9311515390872955e-05,701.1186011359096,3.033597022294998e-05,,49.21592022012919,0,70,
71,53742.627047395,1784308675.838495,0.32652944326400757,0.32511433959007263,0.001,2.8893520646640668e-05,1.5317286652078773e-07,0,0,0.000524980660494683,0,2.4748666286468506,-0.028818458318710327,-2.4748597145080566,2.4748666286468506,-0.028818458318710327,-2.4748597145080566,1,-0.018729910254478455,-0.5,1,-0.018729910254478455,-0.5,1139795,1139795,1139795,1139795.0,1139795,0,175.51031494140625,53.64770269393921,57.73828125,0.32988033828539126,1648.4853108059147,691.4195671193302,1139795,0,712,635.5535888671875,598,0,0.6540178656578064,2048,1908.6317138671875,521,0.6540178656578064,2048,1908.6317138671875,521,5.668266661883292e-06,0.4949317376104835,0.011077580152086972,0.043050174627086,0.0064606619998812675,423.19979608338326,403.6543273925781,403.6543273925781,403.6543273925781,0,13.22648826148361,12.62617046944797,193.28173968289047,,2.694409340620041e-05,691.4195671193302,3.123283386230469e-05,,49.06837378907949,0,71,
72,54412.98014076,1784309368.9285283,0.32900354266166687,0.3007371425628662,0.001,2.9028310508488635e-05,1.5536105032822758e-07,0,0,5.9085426945952057e-05,0,2.4748666286468506,-0.005747360177338123,-2.4748597145080566,2.4748666286468506,-0.005747360177338123,-2.4748597145080566,1,0.0033755581825971603,-0.5,1,0.0033755581825971603,-0.5,1145592,1145592,1145592,1145592.0,1145592,0,175.428466796875,53.64770269393921,57.73828125,0.33025569649304853,1652.9101568727924,693.0757822720334,1145592,0,689,635.1785888671875,600,0,0.6651785969734192,2048,1921.9464111328125,636,0.6651785969734192,2048,1921.9464111328125,636,5.493996894683254e-06,0.5102082844962395,0.011064237732128081,0.043019055993282214,0.006293878890573978,439.30565961636603,419.818603515625,419.818603515625,419.818603515625,0,13.280289934016764,12.675102232024074,178.51513105724007,,3.7536025047302246e-05,693.0757822720334,2.8992071747779846e-05,,49.28228639345616,0,72,
73,55077.530808022,1784310039.2816312,0.32650521397590637,0.3164352774620056,0.001,2.985941174134793e-05,1.575492341356674e-07,0,0,0.0003712392009424083,0,2.4748666286468506,-0.021081386134028435,-2.4748597145080566,2.4748666286468506,-0.021081386134028435,-2.4748597145080566,1,-0.005562500096857548,-0.5,1,-0.005562500096857548,-0.5,1129012,1129012,1129012,1129012.0,1129012,0,175.8157958984375,53.64770269393921,57.73828125,0.3289571939802655,1684.2403090883256,670.3390210457146,1129012,0,696,636.3392944335938,597,0,0.6428571343421936,2048,1883.7767333984375,432,0.6428571343421936,2048,1883.7767333984375,432,5.884296629026222e-06,0.5007287849707951,0.011093953111688747,0.04314174179466989,0.006643441505730152,422.58104495797306,403.0738830566406,403.0738830566406,403.0738830566406,0,13.121722078882158,12.525206190533936,173.38625824823976,,3.548804670572281e-05,670.3390210457146,3.231968730688095e-05,,48.70754418708384,0,73,
74,55763.637803384,1784310703.8322122,0.3351280391216278,0.22591985762119293,0.001,2.7446001398374744e-05,1.597374179431072e-07,0,0,0.00020476320356947885,0,2.4748666286468506,-0.011244718916714191,-2.4748597145080566,2.4748666286468506,-0.011244718916714191,-2.4748597145080566,1,-0.0059084827080369,-0.5,1,-0.0059084827080369,-0.5,1146335,1146335,1146335,1146335.0,1146335,0,175.6552734375,53.64770269393921,57.73828125,0.33006349308894783,1725.574147904719,664.320916833356,1146335,0,693,631.9821166992188,593,0,0.671875,2048,1926.8013916015625,574,0.671875,2048,1926.8013916015625,574,5.845931465848399e-06,0.49337939020294114,0.011065975440907299,0.043049713651029144,0.006701395846903324,425.8885432789102,406.196044921875,406.196044921875,406.196044921875,0,13.321247895248234,12.68531495705247,163.0538768740371,,0.00013788696378469467,664.320916833356,3.0463561415672302e-05,,49.349393498152494,1,74,
75,56440.960141703,1784311389.9393032,0.33195212483406067,0.30698761343955994,0.001,2.853499957994672e-05,1.6192560175054703e-07,0,0,0.00023426975234060033,0,2.4748666286468506,-0.013442393392324448,-2.4748597145080566,2.4748666286468506,-0.013442393392324448,-2.4748597145080566,1,-0.01092466525733471,-0.5,1,-0.01092466525733471,-0.5,1148732,1148732,1148732,1148732.0,1148732,0,175.80859375,53.64770269393921,57.73828125,0.33172427669986637,1674.3073836231563,686.093850648962,1148732,0,708,639.4285888671875,603,0,0.6607142686843872,2048,1924.705322265625,564,0.6607142686843872,2048,1924.705322265625,564,5.632608823646934e-06,0.4985203347732905,0.01108576029701308,0.042843262934628985,0.006470357999205589,429.8581320242956,410.52276611328125,410.52276611328125,410.52276611328125,0,13.34159457217902,12.73456759750843,180.9272095458582,,3.0240043997764587e-05,686.093850648962,3.0399300158023834e-05,,49.21542711742222,1,75,
76,57124.256716384,1784312067.2615287,0.3241937756538391,0.31974029541015625,0.001,2.8124986264239332e-05,1.6411378555798687e-07,0,0,0.00014584022900802364,0,2.4748666286468506,-0.01033464539796114,-2.4748597145080566,2.4748666286468506,-0.01033464539796114,-2.4748597145080566,1,-0.0159481018781662,-0.5,1,-0.0159481018781662,-0.5,1138919,1138919,1138919,1138919.0,1138919,0,175.8533935546875,53.64770269393921,57.73828125,0.32991409118147963,1681.5335733487318,677.3096999377012,1138919,0,690,631.7678833007812,595,0,0.6584821343421936,2048,1910.4620361328125,436,0.6584821343421936,2048,1910.4620361328125,436,5.716681347478334e-06,0.494295540547387,0.011076620015285863,0.043042555012235535,0.0065108370035886765,423.0611273124814,403.49798583984375,403.49798583984375,403.49798583984375,0,13.201977155171335,12.61537299118936,179.39193565119058,,2.6943162083625793e-05,677.3096999377012,3.203097730875015e-05,,49.02198371198028,1,76,
77,57796.697951019,1784312750.5581985,0.3312755823135376,0.287848562002182,0.001,2.8516940875881708e-05,1.6630196936542669e-07,0,0,0.0003140458147568932,0,2.4748666286468506,-0.016799431294202805,-2.4748597145080566,2.4748666286468506,-0.016799431294202805,-2.4748597145080566,1,-0.0012137272860854864,-0.5,1,-0.0012137272860854864,-0.5,1147622,1147622,1147622,1147622.0,1147622,0,176.796142578125,53.64770269393921,57.73828125,0.3299707683403003,1679.5681911859688,683.2839571638033,1147622,0,729,640.7678833007812,601,0,0.7008928656578064,2048,1920.888427734375,477,0.7008928656578064,2048,1920.888427734375,477,5.708992888577688e-06,0.502414302663966,0.011097875148325831,0.04308072725802176,0.006551765836775303,432.3566474718973,412.58074951171875,412.58074951171875,412.58074951171875,0,13.320698672905564,12.736165673471987,175.41298426128924,,2.8320588171482086e-05,683.2839571638033,3.017578274011612e-05,,49.44039037730545,1,77,
78,58492.053180878,1784313422.999428,0.3311900794506073,0.28980082273483276,0.001,2.9067715350182117e-05,1.6849015317286653e-07,0,0,0.00030484923501011954,0,2.4748666286468506,-0.01680709235370159,-2.4748597145080566,2.4748666286468506,-0.01680709235370159,-2.4748597145080566,1,-0.010029017925262451,-0.5,1,-0.010029017925262451,-0.5,1148036,1148036,1148036,1148036.0,1148036,0,176.23187255859375,53.64770269393921,57.73828125,0.3297481787544423,1707.3121294974821,672.423032769002,1148036,0,689,643.6607055664062,596,0,0.6830357313156128,2048,1918.919677734375,342,0.6830357313156128,2048,1918.919677734375,342,5.506384001761781e-06,0.49661567097801373,0.011110203910425921,0.0431006471976669,0.006321527063846588,426.92857356369495,407.4922790527344,407.4922790527344,407.4922790527344,0,13.327025134116411,12.754914056509733,169.91473159566522,,4.860665649175644e-05,672.423032769002,3.0464492738246918e-05,,49.48109460622072,1,78,
79,59177.169378172,1784314118.354753,0.33009999990463257,0.34571072459220886,0.001,2.9668121841291855e-05,1.7067833698030634e-07,0,0,0.00011796097661150568,0,2.4748666286468506,-0.007240565959364176,-2.4748597145080566,2.4748666286468506,-0.007240565959364176,-2.4748597145080566,1,-0.011584264226257801,-0.5,1,-0.011584264226257801,-0.5,1134418,1134418,1134418,1134418.0,1134418,0,176.3712158203125,53.64770269393921,57.73828125,0.3292863819526778,1631.4514254923508,695.3427986111492,1134418,0,696,636.8214111328125,597,0,0.6183035969734192,2048,1895.361572265625,507,0.6183035969734192,2048,1895.361572265625,507,8.0935565180884e-06,0.5026183625659028,0.011093460177732297,0.04311037406308737,0.009181476198136806,426.7843092586845,407.3910827636719,407.3910827636719,407.3910827636719,0,13.188857016153634,12.584620907902718,193.86040364392102,,2.998393028974533e-05,695.3427986111492,3.0431896448135376e-05,,48.90518432389945,1,79,
80,59867.744673146,1784314803.470727,0.3277733623981476,0.32991984486579895,0.001,2.9725353632951438e-05,1.7286652078774616e-07,0,0,0.00013398297708089538,0,2.4748666286468506,-0.007924970239400864,-2.4748597145080566,2.4748666286468506,-0.007924970239400864,-2.4748597145080566,1,-0.02649274654686451,-0.5,1,-0.02649274654686451,-0.5,1141456,1141456,1141456,1141456.0,1141456,0,176.1715087890625,53.64770269393921,57.73828125,0.3295629406179782,1666.1075188659545,685.1034444505349,1141456,0,715,640.1071166992188,600,0,0.6383928656578064,2048,1907.7857666015625,673,0.6383928656578064,2048,1907.7857666015625,673,5.629629139684e-06,0.4977654071756777,0.011081205781792969,0.04309536591405502,0.0064259739592671394,425.4341203281656,405.922119140625,405.922119140625,405.922119140625,0,13.257137310691178,12.648708826862276,184.55517931468785,,2.6783905923366547e-05,685.1034444505349,3.0623748898506165e-05,,49.191463994793594,1,80,
81,60557.1244295,1784315494.0462317,0.32300835847854614,0.34721407294273376,0.001,2.9355479510945303e-05,1.7505470459518598e-07,0,0,0.00038321773291147336,0,2.4748666286468506,-0.020894786342978477,-2.4748597145080566,2.4748666286468506,-0.020894786342978477,-2.4748597145080566,1,-0.01533258892595768,-0.5,1,-0.01533258892595768,-0.5,1134766,1134766,1134766,1134766.0,1134766,0,176.6259765625,53.64770269393921,57.73828125,0.32969507453996516,1643.2479532499249,690.5628561750054,1134766,0,766,640.6071166992188,597,0,0.6339285969734192,2048,1892.3526611328125,670,0.6339285969734192,2048,1892.3526611328125,670,5.633942421434788e-06,0.49506899288241973,0.011087647713419366,0.043062543588931884,0.0063932063058018684,419.7066203719005,400.1851806640625,400.1851806640625,400.1851806640625,0,13.173040546476841,12.58188564516604,196.21827583108097,,2.815946936607361e-05,690.5628561750054,2.9599294066429138e-05,,48.86591033823788,1,81,
82,61235.003567081,1784316183.4259932,0.3278837502002716,0.3541364073753357,0.001,2.999261956500383e-05,1.772428884026258e-07,0,0,0.00032005717756484434,0,2.4748666286468506,-0.018277768045663834,-2.4748597145080566,2.4748666286468506,-0.018277768045663834,-2.4748597145080566,1,-0.01471093762665987,-0.5,1,-0.01471093762665987,-0.5,1139836,1139836,1139836,1139836.0,1139836,0,176.24224853515625,53.64770269393921,57.73828125,0.32955657306930985,1653.4798729264535,689.3558359332383,1139836,0,682,632,598,0,0.6607142686843872,2048,1912.2767333984375,598,0.6607142686843872,2048,1912.2767333984375,598,5.637265061005519e-06,0.5066926952549742,0.011094876805593538,0.043089280206433225,0.006425557658076286,434.0836320249364,414.63702392578125,414.63702392578125,414.63702392578125,0,13.24208924267441,12.646339998580515,180.2520456314087,,4.937499761581421e-05,689.3558359332383,3.2288022339344025e-05,,49.11471279338002,1,82,
